81,7251461988304
81,4327485380117
70,6140350877193
79,3859649122807
79,6783625730994
62,1345029239766
60,9649122807018
48,3918128654971
48,3918128654971
27,9239766081871
27,6315789473684
38,1578947368421
39,3274853801170
46,3450292397661
44,0058479532164
31,1403508771930
13,5964912280702
29,3859649122807
40,4970760233918
