13,0184331797235
28,6866359447005
22,0046082949309
58,4101382488479
72,9262672811060
72,6958525345622
55,1843317972350
49,4239631336406
68,5483870967742
67,8571428571429
59,3317972350230
60,7142857142857
48,9631336405530
48,0414746543779
29,8387096774194
40,4377880184332
18,5483870967742
15,3225806451613
20,1612903225807
